0.012508627942957007,-0.17951343649128595,-0.7522847338131311,-3.0656042207027427,0.043614180829652134,-0.5905820320951042
0.018069465359771292,-0.17937890915134438,-0.7513097986058074,-3.060962078548584,0.033390391547366574,-0.5896723261822349
0.02719539596537516,-0.17911709078513435,-0.7498334501852103,-3.053183705248639,0.01650704436395991,-0.5880441179345599
0.03990464101826299,-0.17870779007194235,-0.7478173793470421,-3.0420330413570777,-0.00721522938750023,-0.5859376155013665
0.055193161992429185,-0.1782086284801225,-0.7453314025783074,-3.028345928531422,-0.03601986776701106,-0.5837505275823746
0.07156342434145989,-0.1776909297926939,-0.7425411137575337,-3.0136023511564054,-0.06728975657462509,-0.5816803211308036
0.08820368499082691,-0.17718270720733267,-0.7395204491960248,-2.9986567260554677,-0.09934264105278334,-0.5796853814661991
0.10511057164615284,-0.1767004440185677,-0.7362288370633475,-2.983637505142227,-0.1321129954668928,-0.5777815284655368
0.1221459259431885,-0.17624601854048402,-0.7326729978942842,-2.968715463873281,-0.16543431641687048,-0.5762231988191348
0.1387860350425501,-0.1758072557849923,-0.7289521361906104,-2.9541657498294867,-0.19812364284267403,-0.5752251304191836
0.15497055498996362,-0.1753735050874574,-0.7250466080094575,-2.939896220771435,-0.23000157662556017,-0.5746633472391348
0.17121633956913476,-0.17494576777464804,-0.7208052135367825,-2.925547021827745,-0.26231234236953477,-0.5742192171565719
0.18734093054116754,-0.17455348743567053,-0.716299276788374,-2.911349883106412,-0.294858881042231,-0.573812767457298
0.20268510540165854,-0.17423651777577492,-0.7117423943190407,-2.8978042850540513,-0.32639035535386757,-0.5737898696078421
0.21719171502193502,-0.17399977276289577,-0.7071579020986013,-2.8848870200808174,-0.3566690031206229,-0.5744520792670801
0.2313000217750802,-0.17380739661616243,-0.7023971102415483,-2.872306130372356,-0.38640120193761557,-0.5756061422937996
0.24540061239597227,-0.17362409571061108,-0.6973088498471561,-2.8598426478627053,-0.41647907295719966,-0.5768508372254689
0.25953457430423055,-0.17344669154385953,-0.6918738836383496,-2.847380285495422,-0.44719559215533045,-0.5781591009602367
0.27336146201853356,-0.1732956302455142,-0.686241636474066,-2.8350158275758237,-0.477857225816748,-0.5798220557498944
0.2864020801288479,-0.17319214220240983,-0.6806400596408776,-2.8231252379399896,-0.5072514171174866,-0.5819747109453766
0.2983087150861941,-0.17313776395550903,-0.6752792695584106,-2.8121651617793058,-0.5342920828078609,-0.584324820324753
0.3085438876272151,-0.17311462135221647,-0.6705093563998447,-2.8027622260264278,-0.5576163833954866,-0.5863519057241813
0.31671630661277134,-0.1731077368977761,-0.6666070914242682,-2.795265143578427,-0.5763632384740303,-0.5879428466910278
0.3235962451871347,-0.17311239473485587,-0.6632134351493909,-2.7887959142910623,-0.5922869595108081,-0.5894704961290936
0.33113561818651077,-0.17312917234247852,-0.6592638662998687,-2.7813477779775693,-0.610042266322199,-0.5916626953467348
0.34097489855585594,-0.17316975477344804,-0.6538021529097132,-2.771391866296418,-0.6336360705648169,-0.5951831687991967
0.35199532460512045,-0.1732380690259526,-0.6474691446369616,-2.7602587524101376,-0.6603381529898392,-0.5994408934141677
0.36166375386449856,-0.17333103347000703,-0.6417480545111031,-2.7505691946836475,-0.6841388491393257,-0.6032158041071731
0.37035813588713823,-0.17347394383297143,-0.6363382086436369,-2.741794364257603,-0.7062832457023129,-0.6068220878307662
0.3802337450127795,-0.1736891148194476,-0.6298293879327362,-2.7314579405055825,-0.7321189956087165,-0.6115584817094113
0.3916107066823253,-0.1739520132929442,-0.6219845763788169,-2.7189821266674876,-0.7622378600992321,-0.61770650471773
0.40310207632507716,-0.17423195892114163,-0.6137059057132067,-2.705745631534008,-0.7931369071393247,-0.6244891703522968
0.4137131863448065,-0.17453158292214688,-0.6056860829379671,-2.6929613995826984,-0.8223240770424315,-0.6312790773434137
0.4234805488202295,-0.17486459773903598,-0.5979192796596859,-2.6808025718815998,-0.8498518479553081,-0.6381051180557756
0.43279599385285755,-0.1752413625712717,-0.5901309309507272,-2.668908215173998,-0.8767424446470604,-0.6452968329445237
0.4418862915718487,-0.17566605726962914,-0.582168185180185,-2.6569162564765434,-0.9035707037629966,-0.652986005174617
0.4506700556702469,-0.17612676487488924,-0.5741171235199176,-2.6447794240346587,-0.9300889286180838,-0.6609160664480807
0.4589506907284409,-0.1766023596488445,-0.5661788410256721,-2.6327647202767563,-0.9556801601607503,-0.6688104664335902
0.46635785304016997,-0.17705258952975395,-0.5587819043773794,-2.6215685675595406,-0.9789985377000407,-0.6763370556577672
0.47249596016664946,-0.1774396317083134,-0.5524061133230511,-2.611855508301412,-0.9986654740753551,-0.683150161799748
0.47805121878179346,-0.17782422107755602,-0.5463401662249903,-2.602346536125994,-1.0170464310471534,-0.6902318670817068
0.48445814608763504,-0.17832838954254085,-0.5390164620650615,-2.590539460805742,-1.0389711545098739,-0.699401103353464
0.4919599728863932,-0.1789749817819187,-0.530132629617524,-2.576079593038226,-1.0652284051793524,-0.7107749308311865
0.49954592647847734,-0.17967864361703514,-0.5207639932007448,-2.5607176853219813,-1.092405215320371,-0.7228714839825285
0.5063977168235367,-0.18035929052029737,-0.511885133249252,-2.5458951233270253,-1.117587432647794,-0.7345746495032812
0.5121871312591117,-0.1809760337247253,-0.5040085475727769,-2.5323344766779927,-1.139434655284478,-0.7454718069259793
