-9.322329330843059925e-02,9.779028406663857753e-01,1.871241614579599033e-01,-1.436595817408231890e-01
-4.347827817219039326e-01,1.290922177839215479e-01,-8.912346111018081274e-01,-8.507780586791671706e-02
-8.956971309002241810e-01,-1.644421890034391265e-01,4.131409156363767821e-01,3.360903176908346113e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
